nom_station,periode,esp_nom_commun,esp_nom_commun_nb,pop_coordonnees_x,pop_coordonnees_y,secteur_hydro_ope,region_hydro_ope
02005700 - Reiningue,2015,"Loche franche, Vairon, Spirlin, Chabot, Saumon atlantique, Goujon, Truite de riviere, Epinoche, Chevaine, Lamproie de planer, Ombre commun, Barbeau fluviatile",12,1017320,6747026,A1,A
02005700 - Reiningue,2017,"Vairon, Loche franche, Goujon, Spirlin, Chabot, Chevaine, Truite de riviere, Saumon atlantique, Epinoche, Barbeau fluviatile, Lamproie de planer",11,1017320,6747026,A1,A
02005700 - Reiningue,2019,"Vairon, Loche franche, Spirlin, Chabot, Chevaine, Ombre commun, Goujon, Saumon atlantique, Truite de riviere, Epinoche, Barbeau fluviatile, Perche, Lamproie de planer",13,1017320,6747026,A1,A
02010000 - Staffelfelden,1993,"Vairon, Truite de riviere",2,1018053,6755561,A1,A
02010000 - Staffelfelden,1995,"Vairon, Goujon, Chevaine, Truite de riviere, Epinoche",5,1018053,6755561,A1,A
02010000 - Staffelfelden,1997,"Vairon, Goujon, Truite de riviere, Chevaine, Ombre commun, Epinoche, Truite arc-en-ciel",7,1018053,6755561,A1,A
02010000 - Staffelfelden,1999,"Vairon, Goujon, Chevaine, Truite de riviere, Ombre commun, Gardon, Chabot, Epinoche",8,1018053,6755561,A1,A
02010000 - Staffelfelden,2001,"Vairon, Epinoche, Chevaine, Goujon, Truite de riviere, Loche franche, Gardon, Spirlin, Rotengle",9,1018053,6755561,A1,A
02010000 - Staffelfelden,2003,"Chevaine, Vairon, Goujon, Truite de riviere, Gardon, Epinoche, Loche franche, Spirlin",8,1018053,6755561,A1,A
02010000 - Staffelfelden,2005,"Vairon, Chevaine, Goujon, Loche franche, Epinoche, Truite de riviere, Ombre commun, Lamproie de planer, Barbeau fluviatile, Tanche, Saumon atlantique, Gardon",12,1018053,6755561,A1,A
02010000 - Staffelfelden,2007,"Vairon, Loche franche, Goujon, Chevaine, Lamproie de planer, Gardon, Epinoche, Truite de riviere, Ablette, Ombre commun",10,1018053,6755561,A1,A
02010000 - Staffelfelden,2009,"Vairon, Truite de riviere, Loche franche, Goujon, Chevaine, Epinoche",6,1018053,6755561,A1,A
02010000 - Staffelfelden,2011,"Vairon, Loche franche, Truite de riviere, Chevaine, Goujon, Epinoche, Ombre commun, Saumon atlantique",8,1018053,6755561,A1,A
02010000 - Staffelfelden,2013,"Vairon, Loche franche, Chevaine, Truite de riviere, Epinoche, Goujon",6,1018053,6755561,A1,A
02010000 - Staffelfelden,2015,"Vairon, Loche franche, Truite de riviere, Chevaine, Carpe commune, Carpe miroir, Goujon, Epinoche, Saumon atlantique, Ombre commun",10,1018053,6755561,A1,A
02010000 - Staffelfelden,2017,"Vairon, Truite de riviere, Loche franche, Chevaine, Lamproie de planer, Goujon, Epinoche",7,1018053,6755561,A1,A
02010000 - Staffelfelden,2019,"Vairon, Loche franche, Chevaine, Barbeau fluviatile, Truite de riviere, Goujon, Ombre commun, Epinoche, Lamproie de planer, Carpe miroir",10,1018053,6755561,A1,A
02013000 - Oberhergheim,2009,"Loche franche, Gardon, Chevaine, Goujon, Hotu, Vandoise, Barbeau fluviatile, Perche, Ablette, Sandre, Pseudorasbora",11,1027880,6771769,A1,A
02013000 - Oberhergheim,2011,"Goujon, Barbeau fluviatile, Loche franche, Hotu, Vandoise, Chevaine, Ablette, Perche, Gardon, Aspe, Pseudorasbora, Brochet",12,1027880,6771769,A1,A
02013000 - Oberhergheim,2013,"Chevaine, Goujon, Barbeau fluviatile, Loche franche, Ablette, Gardon, Vandoise, Vairon, Brochet, Epinoche, Perche soleil, Silure glane",12,1027880,6771769,A1,A
02013000 - Oberhergheim,2015,"Chevaine, Goujon, Ablette, Hotu, Vandoise, Loche franche, Vairon, Gardon, Barbeau fluviatile, Epinoche, Aspe, Gobie demi-lune",12,1027880,6771769,A1,A
02013000 - Oberhergheim,2017,"Chevaine, Barbeau fluviatile, Ablette, Goujon, Vandoise, Perche, Gobie à tache noire, Hotu, Loche franche, Sandre",10,1027880,6771769,A1,A
02013000 - Oberhergheim,2019,"Gobie à tache noire, Ablette, Chevaine, Hotu, Gobie de kessler, Perche, Loche franche, Gardon, Goujon, Barbeau fluviatile, Vandoise, Silure glane",12,1027880,6771769,A1,A
02016050 - Buhl,1995,"Truite de riviere, Chabot, Goujon",3,1013308,6766442,A1,A
02016050 - Buhl,1997,"Truite de riviere, Chabot, Vairon",3,1013308,6766442,A1,A
02016050 - Buhl,1999,"Truite de riviere, Chabot, Loche franche, Vairon, Goujon",5,1013308,6766442,A1,A
02016050 - Buhl,2001,"Truite de riviere, Chabot, Loche franche",3,1013308,6766442,A1,A
02016050 - Buhl,2003,"Truite de riviere, Chabot",2,1013308,6766442,A1,A
02016050 - Buhl,2005,"Truite de riviere, Chabot, Loche franche",3,1013308,6766442,A1,A
02016050 - Buhl,2007,"Chabot, Truite de riviere, Saumon atlantique",3,1013308,6766442,A1,A
02016050 - Buhl,2009,"Truite de riviere, Chabot, Saumon atlantique",3,1013308,6766442,A1,A
02016050 - Buhl,2011,"Chabot, Truite de riviere, Saumon atlantique",3,1013308,6766442,A1,A
02016050 - Buhl,2015,"Truite de riviere, Chabot, Saumon atlantique",3,1013308,6766442,A1,A
02016050 - Buhl,2017,"Chabot, Truite de riviere, Saumon atlantique, Gardon",4,1013308,6766442,A1,A
02016050 - Buhl,2019,"Chabot, Truite de riviere, Saumon atlantique",3,1013308,6766442,A1,A
02018000 - Herrlisheim-près-Colmar,2009,"Goujon, Gardon, Ablette, Perche, Chevaine, Vandoise, Perche soleil, Hotu, Brochet, Loche franche, Bouvière, Anguille d'Europe",12,1022676,6777213,A1,A
02018000 - Herrlisheim-près-Colmar,2011,"Gardon, Goujon, Chevaine, Bouvière, Vandoise, Ablette, Perche, Loche franche, Perche soleil, Brème commune, Brochet, Epinoche",12,1022676,6777213,A1,A
02018000 - Herrlisheim-près-Colmar,2013,"Goujon, Bouvière, Chevaine, Vandoise, Brochet, Loche franche, Vairon, Hotu, Epinoche, Perche",10,1022676,6777213,A1,A
02018000 - Herrlisheim-près-Colmar,2015,"Goujon, Chevaine, Gardon, Bouvière, Ablette, Perche soleil, Epinoche, Perche, Vairon, Vandoise, Brochet, Loche franche, Hotu",13,1022676,6777213,A1,A
02018000 - Herrlisheim-près-Colmar,2017,"Gardon, Chevaine, Perche, Goujon, Hotu, Bouvière, Perche soleil, Loche franche, Vandoise, Barbeau fluviatile, Ablette, Vairon, Tanche",13,1022676,6777213,A1,A
02018000 - Herrlisheim-près-Colmar,2019,"Goujon, Vandoise, Gardon, Chevaine, Bouvière, Ablette, Hotu, Loche franche, Perche, Vairon, Epinoche, Brochet, Perche soleil, Brème commune, Tanche",15,1022676,6777213,A1,A
02018500 - Colmar,1999,"Ablette, Gardon, Vairon, Chevaine, Epinoche, Goujon, Tanche, Vandoise, Perche, Carassin, Brème commune, Bouvière, Pseudorasbora, Perche soleil, Brochet, Rotengle",16,1028958,6795363,A1,A
02018500 - Colmar,1999,"Ablette, Gardon, Vairon, Chevaine, Epinoche, Goujon, Tanche, Vandoise, Perche, Carassin, Brème commune, Bouvière, Pseudorasbora, Perche soleil, Brochet, Rotengle",16,1028999,6795787,A1,A
02018500 - Colmar,1999,"Ablette, Gardon, Vairon, Chevaine, Epinoche, Goujon, Tanche, Vandoise, Perche, Carassin, Brème commune, Bouvière, Pseudorasbora, Perche soleil, Brochet, Rotengle",16,1029097,6796057,A1,A
02018500 - Colmar,2009,"Gardon, Chevaine, Goujon, Loche franche, Hotu, Barbeau fluviatile, Vandoise, Perche, Vairon, Anguille d'Europe, Bouvière",11,1028958,6795363,A1,A
02018500 - Colmar,2009,"Gardon, Chevaine, Goujon, Loche franche, Hotu, Barbeau fluviatile, Vandoise, Perche, Vairon, Anguille d'Europe, Bouvière",11,1028999,6795787,A1,A
02018500 - Colmar,2009,"Gardon, Chevaine, Goujon, Loche franche, Hotu, Barbeau fluviatile, Vandoise, Perche, Vairon, Anguille d'Europe, Bouvière",11,1029097,6796057,A1,A
02018500 - Colmar,2011,"Loche franche, Chevaine, Barbeau fluviatile, Goujon, Vandoise, Ablette, Gardon, Silure glane, Hotu, Anguille d'Europe, Aspe, Vairon",12,1028958,6795363,A1,A
02018500 - Colmar,2011,"Loche franche, Chevaine, Barbeau fluviatile, Goujon, Vandoise, Ablette, Gardon, Silure glane, Hotu, Anguille d'Europe, Aspe, Vairon",12,1028999,6795787,A1,A
02018500 - Colmar,2011,"Loche franche, Chevaine, Barbeau fluviatile, Goujon, Vandoise, Ablette, Gardon, Silure glane, Hotu, Anguille d'Europe, Aspe, Vairon",12,1029097,6796057,A1,A
02018500 - Colmar,2013,"Gardon, Chevaine, Loche franche, Barbeau fluviatile, Goujon, Silure glane, Vandoise, Hotu, Perche, Vairon, Bouvière, Lamproie indéterminée (genre Lampetra), Lote de rivière",13,1028958,6795363,A1,A
02018500 - Colmar,2013,"Gardon, Chevaine, Loche franche, Barbeau fluviatile, Goujon, Silure glane, Vandoise, Hotu, Perche, Vairon, Bouvière, Lamproie indéterminée (genre Lampetra), Lote de rivière",13,1028999,6795787,A1,A
02018500 - Colmar,2013,"Gardon, Chevaine, Loche franche, Barbeau fluviatile, Goujon, Silure glane, Vandoise, Hotu, Perche, Vairon, Bouvière, Lamproie indéterminée (genre Lampetra), Lote de rivière",13,1029097,6796057,A1,A
02018500 - Colmar,2015,"Vandoise, Chevaine, Ablette, Loche franche, Goujon, Silure glane, Gardon, Hotu, Gobie de kessler, Barbeau fluviatile, Gobie demi-lune, Epinoche, Anguille d'Europe, Aspe, Vairon, Bouvière, Lamproie de planer, Spirlin, Truite de riviere",19,1028958,6795363,A1,A
02018500 - Colmar,2015,"Vandoise, Chevaine, Ablette, Loche franche, Goujon, Silure glane, Gardon, Hotu, Gobie de kessler, Barbeau fluviatile, Gobie demi-lune, Epinoche, Anguille d'Europe, Aspe, Vairon, Bouvière, Lamproie de planer, Spirlin, Truite de riviere",19,1028999,6795787,A1,A
02018500 - Colmar,2015,"Vandoise, Chevaine, Ablette, Loche franche, Goujon, Silure glane, Gardon, Hotu, Gobie de kessler, Barbeau fluviatile, Gobie demi-lune, Epinoche, Anguille d'Europe, Aspe, Vairon, Bouvière, Lamproie de planer, Spirlin, Truite de riviere",19,1029097,6796057,A1,A
02018500 - Colmar,2017,"Chevaine, Ablette, Vandoise, Hotu, Gardon, Loche franche, Barbeau fluviatile, Silure glane, Bouvière, Gobie de kessler, Spirlin, Goujon, Brochet, Epinoche, Gobie demi-lune, Anguille d'Europe, Pseudorasbora, Perche, Sandre, Saumon atlantique",20,1028958,6795363,A1,A
02018500 - Colmar,2017,"Chevaine, Ablette, Vandoise, Hotu, Gardon, Loche franche, Barbeau fluviatile, Silure glane, Bouvière, Gobie de kessler, Spirlin, Goujon, Brochet, Epinoche, Gobie demi-lune, Anguille d'Europe, Pseudorasbora, Perche, Sandre, Saumon atlantique",20,1028999,6795787,A1,A
02018500 - Colmar,2017,"Chevaine, Ablette, Vandoise, Hotu, Gardon, Loche franche, Barbeau fluviatile, Silure glane, Bouvière, Gobie de kessler, Spirlin, Goujon, Brochet, Epinoche, Gobie demi-lune, Anguille d'Europe, Pseudorasbora, Perche, Sandre, Saumon atlantique",20,1029097,6796057,A1,A
02018500 - Colmar,2019,"Vandoise, Hotu, Chevaine, Gobie à tache noire, Gardon, Barbeau fluviatile, Ablette, Bouvière, Gobie de kessler, Gobie demi-lune, Goujon, Loche franche, Silure glane, Pseudorasbora, Brème commune, Spirlin, Lamproie de planer, Anguille d'Europe, Aspe, Carpe commune, Vairon, Brochet, Sandre",23,1028958,6795363,A1,A
02018500 - Colmar,2019,"Vandoise, Hotu, Chevaine, Gobie à tache noire, Gardon, Barbeau fluviatile, Ablette, Bouvière, Gobie de kessler, Gobie demi-lune, Goujon, Loche franche, Silure glane, Pseudorasbora, Brème commune, Spirlin, Lamproie de planer, Anguille d'Europe, Aspe, Carpe commune, Vairon, Brochet, Sandre",23,1028999,6795787,A1,A
02018500 - Colmar,2019,"Vandoise, Hotu, Chevaine, Gobie à tache noire, Gardon, Barbeau fluviatile, Ablette, Bouvière, Gobie de kessler, Gobie demi-lune, Goujon, Loche franche, Silure glane, Pseudorasbora, Brème commune, Spirlin, Lamproie de planer, Anguille d'Europe, Aspe, Carpe commune, Vairon, Brochet, Sandre",23,1029097,6796057,A1,A
02018780 - Stosswihr,2005,"Chabot, Truite de riviere",2,1002350,6780378,A2,A
02018780 - Stosswihr,2007,"Truite de riviere, Chabot",2,1002350,6780378,A2,A
02018780 - Stosswihr,2009,"Truite de riviere, Chabot",2,1002350,6780378,A2,A
02018780 - Stosswihr,2011,"Chabot, Truite de riviere",2,1002350,6780378,A2,A
02018780 - Stosswihr,2013,"Truite de riviere, Chabot",2,1002350,6780378,A2,A
02018780 - Stosswihr,2015,"Truite de riviere, Chabot",2,1002350,6780378,A2,A
02018780 - Stosswihr,2017,"Truite de riviere, Chabot",2,1002350,6780378,A2,A
02018780 - Stosswihr,2019,"Truite de riviere, Chabot",2,1002350,6780378,A2,A
02021000 - Guémar,2009,"Goujon, Loche franche, Chevaine, Hotu, Gardon, Vairon, Barbeau fluviatile, Vandoise, Ablette, Epinoche, Lamproie de planer, Anguille d'Europe, Bouvière, Perche",14,1026936,6796533,A2,A
02021000 - Guémar,2009,"Goujon, Loche franche, Chevaine, Hotu, Gardon, Vairon, Barbeau fluviatile, Vandoise, Ablette, Epinoche, Lamproie de planer, Anguille d'Europe, Bouvière, Perche",14,1026937,6796535,A2,A
02021000 - Guémar,2011,"Goujon, Hotu, Chevaine, Loche franche, Vandoise, Barbeau fluviatile, Gardon, Vairon, Lamproie de planer, Ablette, Perche, Epinoche, Perche soleil, Saumon atlantique",14,1026936,6796533,A2,A
02021000 - Guémar,2011,"Goujon, Hotu, Chevaine, Loche franche, Vandoise, Barbeau fluviatile, Gardon, Vairon, Lamproie de planer, Ablette, Perche, Epinoche, Perche soleil, Saumon atlantique",14,1026937,6796535,A2,A
02021000 - Guémar,2013,"Chevaine, Goujon, Loche franche, Barbeau fluviatile, Hotu, Ablette, Gardon, Perche, Vandoise, Truite de riviere, Lamproie de planer, Vairon, Lote de rivière",13,1026936,6796533,A2,A
02021000 - Guémar,2013,"Chevaine, Goujon, Loche franche, Barbeau fluviatile, Hotu, Ablette, Gardon, Perche, Vandoise, Truite de riviere, Lamproie de planer, Vairon, Lote de rivière",13,1026937,6796535,A2,A
02021000 - Guémar,2015,"Goujon, Chevaine, Loche franche, Vandoise, Bouvière, Vairon, Ablette, Barbeau fluviatile, Hotu, Gardon, Epinoche, Lamproie de planer, Perche, Perche soleil, Lote de rivière, Rotengle, Carassin argente",17,1026936,6796533,A2,A
02021000 - Guémar,2015,"Goujon, Chevaine, Loche franche, Vandoise, Bouvière, Vairon, Ablette, Barbeau fluviatile, Hotu, Gardon, Epinoche, Lamproie de planer, Perche, Perche soleil, Lote de rivière, Rotengle, Carassin argente",17,1026937,6796535,A2,A
02021000 - Guémar,2017,"Goujon, Chevaine, Bouvière, Vandoise, Ablette, Epinoche, Perche, Loche franche, Lamproie de planer, Barbeau fluviatile, Vairon, Gardon, Lote de rivière, Gobie demi-lune",14,1026936,6796533,A2,A
02021000 - Guémar,2017,"Goujon, Chevaine, Bouvière, Vandoise, Ablette, Epinoche, Perche, Loche franche, Lamproie de planer, Barbeau fluviatile, Vairon, Gardon, Lote de rivière, Gobie demi-lune",14,1026937,6796535,A2,A
02021000 - Guémar,2019,"Goujon, Chevaine, Ablette, Vandoise, Bouvière, Gardon, Perche, Lamproie de planer, Hotu, Gobie demi-lune, Loche franche, Spirlin, Brochet, Silure glane, Ombre commun",15,1026936,6796533,A2,A
02021000 - Guémar,2019,"Goujon, Chevaine, Ablette, Vandoise, Bouvière, Gardon, Perche, Lamproie de planer, Hotu, Gobie demi-lune, Loche franche, Spirlin, Brochet, Silure glane, Ombre commun",15,1026937,6796535,A2,A
02023500 - Sainte-Marie-aux-Mines,1993,"Truite de riviere, Chabot",2,1008896,6800632,A2,A
02023500 - Sainte-Marie-aux-Mines,1995,"Truite de riviere, Chabot",2,1008896,6800632,A2,A
02023500 - Sainte-Marie-aux-Mines,1997,"Truite de riviere, Chabot",2,1008896,6800632,A2,A
02023500 - Sainte-Marie-aux-Mines,1999,"Truite de riviere, Chabot",2,1008896,6800632,A2,A
02023500 - Sainte-Marie-aux-Mines,2001,"Truite de riviere, Chabot, Saumon atlantique",3,1008896,6800632,A2,A
02023500 - Sainte-Marie-aux-Mines,2003,"Truite de riviere, Chabot",2,1008896,6800632,A2,A
02023500 - Sainte-Marie-aux-Mines,2005,"Truite de riviere, Chabot",2,1008896,6800632,A2,A
02023500 - Sainte-Marie-aux-Mines,2007,"Truite de riviere, Chabot",2,1008896,6800632,A2,A
02023500 - Sainte-Marie-aux-Mines,2009,"Truite de riviere, Chabot",2,1008896,6800632,A2,A
02023500 - Sainte-Marie-aux-Mines,2011,"Truite de riviere, Chabot",2,1008896,6800632,A2,A
02023500 - Sainte-Marie-aux-Mines,2013,"Truite de riviere, Chabot",2,1008896,6800632,A2,A
02023500 - Sainte-Marie-aux-Mines,2015,"Truite de riviere, Chabot",2,1008896,6800632,A2,A
02023500 - Sainte-Marie-aux-Mines,2017,"Truite de riviere, Chabot",2,1008896,6800632,A2,A
02023500 - Sainte-Marie-aux-Mines,2019,"Truite de riviere, Chabot",2,1008896,6800632,A2,A
02025500 - Huttenheim,1993,"Anguille d'Europe, Chevaine, Gardon, Loche franche, Goujon, Brochet, Lamproie indéterminée (genre Lampetra), Rotengle, Tanche, Perche",10,1044084,6820925,A2,A
02025500 - Huttenheim,1995,"Ablette, Chevaine, Anguille d'Europe, Gardon, Vandoise, Brochet, Perche, Epinoche, Barbeau fluviatile, Goujon, Bouvière, Brème bordelière, Tanche",13,1044084,6820925,A2,A
02025500 - Huttenheim,1997,"Anguille d'Europe, Goujon, Chevaine, Loche franche, Barbeau fluviatile, Tanche, Brochet, Gardon, Perche, Vandoise, Rotengle",11,1044084,6820925,A2,A
02025500 - Huttenheim,1999,"Ablette, Brochet, Chevaine, Anguille d'Europe, Perche, Vandoise, Goujon, Gardon, Epinoche, Loche franche, Barbeau fluviatile, Lamproie de planer, Hotu, Tanche, Truite de riviere",15,1044084,6820925,A2,A
02025500 - Huttenheim,2001,"Ablette, Anguille d'Europe, Brochet, Loche franche, Goujon, Vandoise, Chevaine, Gardon, Perche, Chabot, Barbeau fluviatile, Vairon, Tanche, Gremille, Truite de riviere, Bouvière, Carrassin doré",17,1044084,6820925,A2,A
02025500 - Huttenheim,2003,"Chevaine, Goujon, Gardon, Loche franche, Anguille d'Europe, Bouvière, Perche, Vandoise, Brochet, Vairon, Perche soleil, Tanche, Ablette, Barbeau fluviatile, Gremille, Lamproie de planer, Hotu, Carpe commune, Epinoche, Chabot",20,1044084,6820925,A2,A
02025500 - Huttenheim,2005,"Chevaine, Gardon, Barbeau fluviatile, Ablette, Goujon, Vandoise, Loche franche, Anguille d'Europe, Epinoche, Vairon, Bouvière, Brochet, Chabot, Brème commune, Hotu, Truite de riviere, Perche soleil, Perche, Gremille",19,1044084,6820925,A2,A
02025500 - Huttenheim,2007,"Chevaine, Loche franche, Goujon, Anguille d'Europe, Vandoise, Gardon, Bouvière, Lamproie de planer, Perche, Barbeau fluviatile, Vairon, Epinoche, Gremille, Silure glane, Brochet, Ablette, Hotu, Truite de riviere",18,1044084,6820925,A2,A
02025500 - Huttenheim,2009,"Chevaine, Vandoise, Loche franche, Gardon, Goujon, Anguille d'Europe, Brochet, Epinoche, Lamproie de planer, Chabot, Perche, Silure glane",12,1044084,6820925,A2,A
02025500 - Huttenheim,2011,"Vandoise, Loche franche, Chevaine, Gardon, Epinoche, Chabot, Goujon, Anguille d'Europe, Hotu, Lamproie de planer, Bouvière, Brochet, Barbeau fluviatile, Aspe, Silure glane, Vairon, Carpe commune",17,1044084,6820925,A2,A
02025500 - Huttenheim,2013,"Chevaine, Loche franche, Chabot, Goujon, Vandoise, Ablette, Gardon, Anguille d'Europe, Vairon, Silure glane, Epinoche, Hotu, Barbeau fluviatile, Perche, Perche soleil",15,1044084,6820925,A2,A
02025500 - Huttenheim,2015,"Chevaine, Gobie à tache noire, Vandoise, Gobie de kessler, Chabot, Hotu, Gardon, Gobie demi-lune, Loche franche, Anguille d'Europe, Bouvière, Brochet, Ablette, Epinoche, Barbeau fluviatile, Goujon, Perche, Silure glane",18,1044084,6820925,A2,A
02025500 - Huttenheim,2017,"Gobie à tache noire, Vandoise, Chevaine, Ablette, Hotu, Gardon, Gobie demi-lune, Gobie de kessler, Anguille d'Europe, Barbeau fluviatile, Lamproie de planer, Loche franche, Aspe, Bouvière, Brochet, Epinoche, Silure glane, Spirlin",18,1044084,6820925,A2,A
02025500 - Huttenheim,2019,"Gobie à tache noire, Chevaine, Ablette, Vandoise, Gobie demi-lune, Gardon, Silure glane, Barbeau fluviatile, Bouvière, Gobie de kessler, Lamproie de planer, Anguille d'Europe, Brème commune, Brochet, Epinoche, Perche, Hotu",17,1044084,6820925,A2,A
02025700 - Huttenheim,2005,"Anguille d'Europe, Gardon, Brochet, Chabot, Perche, Loche franche, Goujon, Epinoche",8,1040610,6816422,A2,A
02025700 - Huttenheim,2007,"Anguille d'Europe, Brochet, Chabot, Goujon, Gardon, Carpe miroir, Chevaine",7,1040610,6816422,A2,A
02025700 - Huttenheim,2013,"Chabot, Anguille d'Europe, Brochet, Gardon, Loche franche, Carpe commune",6,1040610,6816422,A2,A
02025700 - Huttenheim,2015,"Gardon, Brochet, Anguille d'Europe, Chabot, Perche, Vandoise, Chevaine",7,1040610,6816422,A2,A
02025700 - Huttenheim,2017,"Brochet, Anguille d'Europe, Chabot, Vandoise, Gardon, Epinoche, Carassin argente",7,1040610,6816422,A2,A
